age,income,visa_type,language_score,job_experience,country_risk,prior_rejection,funds_available,ties_to_home,rejected
28,280734.0,Tourist,8.8,13,1,0,11748.0,0.94,0
38,4977.0,Tourist,8.8,5,2,0,14829.0,0.68,0
47,86275.0,Work,5.1,3,3,0,44062.0,0.42,0
35,91019.0,Student,4.5,17,3,0,20767.0,0.88,0
52,18380.0,Work,7.1,17,3,0,59702.0,0.78,0
20,8129.0,Tourist,7.6,3,1,0,23786.0,0.98,0
29,47532.0,Work,5.5,20,2,0,8757.0,0.53,0
44,30429.0,Student,6.7,0,3,0,46063.0,0.41,0
47,89712.0,Work,7.2,2,3,0,33326.0,0.99,0
38,3790.0,Student,6.3,4,1,0,177180.0,0.9,0
55,102094.0,Tourist,6.7,23,2,0,19857.0,0.84,0
38,166295.0,Tourist,4.4,19,2,0,170175.0,0.6,0
55,14986.0,Student,9.0,5,2,0,75736.0,0.73,0
57,5250.0,Tourist,5.9,3,3,0,4676.0,0.49,1
32,10669.0,Tourist,5.0,4,1,0,6544.0,0.33,0
35,8432.0,Student,6.4,11,1,0,14466.0,0.57,0
46,16793.0,Work,5.6,6,2,0,118450.0,0.92,0
55,7279.0,Student,6.0,12,3,0,42979.0,0.65,0
38,43685.0,Student,6.8,7,1,0,71245.0,0.3,0
34,57242.0,Work,5.4,12,2,0,104791.0,0.36,0
58,12855.0,Student,7.3,11,2,0,136519.0,0.83,0
35,1174.0,Tourist,6.2,9,1,0,597254.0,0.81,0
54,42811.0,Tourist,4.4,9,1,1,101274.0,0.63,0
55,2410.0,Student,8.4,7,1,0,10962.0,0.97,0
29,32029.0,Student,6.4,13,3,0,41137.0,0.74,0
28,24534.0,Student,8.6,22,2,1,37023.0,0.64,0
37,13447.0,Tourist,5.9,3,2,0,13612.0,0.98,0
26,57945.0,Work,6.7,19,2,0,20434.0,0.35,0
18,38000.0,Work,8.4,1,2,0,9918.0,0.68,0
20,39400.0,Work,6.3,8,1,0,20543.0,0.89,0
38,75473.0,Student,7.2,5,1,0,3598.0,0.92,0
40,11858.0,Student,5.2,18,2,0,9897.0,0.5,0
26,11612.0,Student,5.2,2,1,0,26337.0,0.9,0
36,110839.0,Work,6.7,12,3,0,31857.0,0.41,0
36,57690.0,Work,7.1,10,2,0,12489.0,0.84,0
40,10888.0,Student,7.3,13,2,0,20422.0,0.57,0
44,1091.0,Work,7.8,16,1,0,1025993.0,0.76,0
44,39659.0,Work,8.6,17,1,0,26415.0,0.68,0
56,45655.0,Student,5.2,4,2,0,397188.0,0.55,0
53,3574.0,Student,7.1,24,3,0,51630.0,0.65,0
29,6168.0,Student,6.2,2,3,0,122583.0,0.79,0
44,11947.0,Student,4.4,6,2,0,61172.0,0.88,0
51,43412.0,Work,6.3,5,3,0,24849.0,0.94,0
50,913797.0,Student,8.0,2,1,0,23879.0,0.56,0
45,117779.0,Tourist,4.4,19,1,0,116318.0,0.37,0
48,2292.0,Student,7.0,12,1,0,71759.0,0.71,0
49,11449.0,Work,6.1,10,3,0,16980.0,0.43,1
37,19114.0,Tourist,7.3,20,3,0,31856.0,0.89,0
57,46802.0,Student,8.1,1,1,0,16312.0,0.88,0
52,6511.0,Student,6.7,7,3,0,498511.0,0.54,0
48,52934.0,Student,5.5,11,3,1,16019.0,0.32,1
48,10203.0,Student,4.5,11,2,0,13261.0,0.71,0
55,52807.0,Work,5.4,22,2,0,7430.0,0.94,0
39,24679.0,Student,5.8,14,3,0,56954.0,0.35,0
58,473615.0,Student,7.2,24,3,0,32406.0,0.76,1
26,95629.0,Tourist,5.9,7,1,0,29726.0,0.98,0
26,158076.0,Work,6.0,11,1,0,23206.0,0.84,0
32,4508.0,Student,5.5,22,2,0,89368.0,0.73,0
30,9916.0,Work,5.8,24,1,0,240845.0,0.88,0
39,35982.0,Student,5.3,9,3,0,235173.0,0.42,1
33,3463.0,Student,7.7,20,3,1,43271.0,0.91,1
49,105670.0,Student,8.9,2,3,0,323155.0,0.97,0
19,26788.0,Work,7.7,5,1,1,16258.0,0.93,0
43,114679.0,Work,4.4,24,1,0,529540.0,0.37,0
31,45410.0,Tourist,7.2,21,1,0,64530.0,0.38,0
55,23560.0,Student,7.5,14,1,0,246841.0,0.96,0
51,18324.0,Work,7.9,13,2,0,35390.0,0.72,0
25,6952.0,Student,7.8,2,2,0,121554.0,0.49,0
53,6358.0,Work,6.5,17,2,0,2942.0,0.85,0
38,83533.0,Student,5.3,20,2,0,219649.0,0.4,0
45,59996.0,Student,4.6,23,2,0,15941.0,0.48,0
23,140239.0,Tourist,4.0,23,2,0,87088.0,0.8,0
37,9716.0,Student,4.0,16,3,1,28013.0,0.32,1
48,118644.0,Tourist,8.7,13,2,0,226945.0,0.54,0
50,16901.0,Work,7.0,13,2,0,56950.0,0.39,0
24,52570.0,Student,6.9,15,2,0,32552.0,0.51,0
25,152863.0,Tourist,5.9,18,1,0,21567.0,0.93,0
26,492159.0,Student,8.0,10,2,1,302087.0,0.65,0
19,110043.0,Work,5.1,4,2,1,12146.0,0.36,1
34,29858.0,Tourist,7.7,0,2,0,293601.0,0.43,0
54,51095.0,Tourist,5.8,21,2,0,44143.0,0.84,0
59,143417.0,Student,7.5,19,3,0,9072.0,0.38,1
34,63886.0,Work,7.5,24,2,0,4486.0,0.64,0
55,12102.0,Student,5.6,17,1,0,4694.0,0.6,0
52,55392.0,Work,8.7,13,2,0,12022.0,0.48,0
56,155665.0,Student,6.5,4,1,0,32950.0,0.95,0
47,333916.0,Student,5.3,4,3,0,13758.0,0.42,1
23,24178.0,Student,7.4,21,1,0,27923.0,0.68,0
21,4125.0,Work,7.8,4,3,1,130876.0,0.63,1
54,1526.0,Work,8.8,9,1,1,21526.0,0.33,1
52,72653.0,Student,4.4,9,2,1,13809.0,0.88,1
26,2208.0,Work,6.7,8,1,0,13871.0,0.58,0
23,35599.0,Work,6.5,13,2,0,99945.0,0.87,0
30,110915.0,Student,5.6,0,2,1,100709.0,0.32,1
39,17244.0,Work,7.8,23,3,0,47769.0,0.59,0
45,2336.0,Student,5.0,5,1,0,16736.0,0.78,0
47,3328.0,Work,5.6,24,1,0,8883.0,0.87,0
53,5543.0,Work,7.8,6,1,0,11285.0,0.49,0
19,18286.0,Student,6.4,11,2,0,32974.0,0.3,0
53,134084.0,Work,4.7,14,1,1,92076.0,0.63,0
25,22418.0,Work,8.5,15,2,0,5449.0,0.33,0
59,556792.0,Work,7.7,2,2,0,35861.0,0.96,0
26,104958.0,Work,6.8,15,3,0,25054.0,0.44,0
18,34311.0,Work,7.0,7,3,1,7819.0,0.77,1
30,19785.0,Work,7.1,13,3,1,122232.0,0.66,1
32,10441.0,Work,6.5,2,3,0,22718.0,0.72,0
49,27555.0,Student,7.7,11,3,0,79347.0,0.97,0
51,49689.0,Tourist,7.6,13,3,0,7874.0,0.87,0
48,35661.0,Student,4.0,18,3,0,48719.0,0.72,0
31,10426.0,Student,4.6,3,1,0,22578.0,0.73,0
31,4685.0,Work,4.1,11,3,0,9831.0,0.52,0
46,359996.0,Tourist,4.8,2,3,0,49405.0,0.31,0
36,57032.0,Student,4.4,21,2,0,18671.0,0.45,0
44,37543.0,Student,5.0,22,1,0,31735.0,0.53,0
26,47079.0,Student,6.7,15,1,1,73461.0,0.53,0
54,114926.0,Student,7.3,2,1,1,22950.0,0.6,0
54,10918.0,Tourist,8.6,2,3,0,96830.0,0.46,1
45,18134.0,Tourist,7.7,6,1,0,14306.0,0.84,0
41,7124.0,Student,4.2,9,2,0,8747.0,0.43,1
45,21790.0,Student,6.3,24,3,0,16455.0,0.86,0
53,7991.0,Tourist,7.4,15,2,0,15137.0,0.69,0
35,4868.0,Student,5.6,12,3,0,93218.0,0.62,0
42,1940.0,Student,5.8,18,3,1,59262.0,0.53,1
52,264886.0,Student,8.0,5,3,0,180502.0,0.39,0
21,13336.0,Student,4.2,20,1,0,4494.0,0.86,0
31,45713.0,Student,6.7,23,1,0,64707.0,0.65,0
56,25452.0,Student,8.0,8,3,0,16879.0,0.45,1
43,46436.0,Work,8.0,23,2,0,11350.0,0.98,0
25,1091.0,Work,4.6,13,2,0,28260.0,0.42,0
41,10885.0,Work,8.2,16,2,0,35523.0,0.56,0
33,125406.0,Tourist,4.4,6,1,0,115537.0,0.51,0
37,406200.0,Tourist,8.6,7,1,1,15359.0,0.42,1
32,12749.0,Student,5.1,4,2,0,21775.0,0.71,0
24,15155.0,Work,4.6,19,1,0,68749.0,0.31,0
34,109057.0,Work,4.4,22,2,0,14529.0,0.88,0
39,42663.0,Tourist,5.7,11,1,0,53289.0,0.79,0
39,23028.0,Student,5.7,21,1,0,99976.0,0.47,0
29,19994.0,Work,6.6,1,3,0,7518.0,0.88,0
35,9361.0,Work,7.7,15,3,1,14150.0,0.93,1
32,8882.0,Work,6.5,24,1,0,3648.0,0.81,0
54,26851.0,Student,8.9,2,3,1,31301.0,0.33,1
33,35419.0,Student,5.1,14,1,0,25306.0,0.62,0
22,38294.0,Work,5.1,16,2,1,36196.0,0.36,1
19,7878.0,Student,7.5,15,2,0,47374.0,0.31,0
45,162575.0,Student,5.6,2,2,0,114728.0,0.46,0
58,1935.0,Tourist,4.9,14,1,0,835.0,0.94,1
44,48748.0,Student,8.0,0,2,0,5337.0,0.56,0
48,9800.0,Student,5.1,11,2,0,50396.0,0.88,0
58,6010.0,Tourist,7.7,9,3,0,233412.0,0.92,1
53,13531.0,Student,5.0,22,1,1,147728.0,0.52,1
18,2024.0,Student,8.7,5,3,0,70703.0,0.92,0
46,37474.0,Work,5.5,7,3,0,44377.0,0.73,0
18,248135.0,Student,7.7,19,1,0,142235.0,0.37,0
25,8380.0,Student,8.2,5,1,0,288766.0,0.82,0
33,748852.0,Student,4.6,18,1,0,93505.0,0.6,0
45,6055.0,Student,4.3,3,2,1,109609.0,0.73,1
39,11674.0,Tourist,7.0,21,2,0,33660.0,0.64,0
35,169349.0,Tourist,7.1,15,2,0,94096.0,0.99,0
39,3657.0,Student,7.1,4,2,0,40053.0,0.79,0
58,15679.0,Student,6.3,15,2,1,19371.0,0.45,1
29,290273.0,Student,8.7,17,3,0,146640.0,0.85,0
36,3758.0,Student,7.5,24,2,0,161881.0,0.78,0
42,53414.0,Tourist,4.4,12,2,0,112347.0,0.66,0
22,47376.0,Tourist,7.9,12,1,0,332601.0,0.97,0
51,1231.0,Student,5.4,17,2,0,25682.0,0.63,0
56,8749.0,Student,7.6,7,1,0,13878.0,0.69,0
27,784057.0,Student,4.3,20,2,0,11140.0,0.83,0
24,30813.0,Tourist,7.8,6,2,0,26448.0,0.88,0
54,39173.0,Work,6.7,21,3,0,515593.0,0.75,0
32,31474.0,Student,7.6,14,2,0,16951.0,0.83,0
59,471749.0,Tourist,6.5,1,2,0,29582.0,0.85,0
41,5112.0,Tourist,8.0,3,2,0,162012.0,0.9,0
43,7961.0,Work,8.7,15,1,0,67973.0,0.79,0
43,18655.0,Student,7.7,11,1,0,925077.0,0.71,0
43,50696.0,Student,7.7,15,2,0,50396.0,0.5,0
27,27738.0,Student,5.1,24,1,0,508040.0,0.51,0
34,28940.0,Work,5.8,22,2,1,66595.0,0.43,1
31,9621.0,Work,4.6,16,1,0,4121.0,0.51,0
19,54757.0,Work,6.7,19,3,1,10248.0,0.86,1
30,1289.0,Student,6.2,9,2,0,8436.0,0.79,0
44,9688.0,Work,5.5,14,1,0,28802.0,0.5,0
26,6427.0,Work,4.3,18,1,0,67084.0,0.52,0
24,4222.0,Student,8.7,13,1,0,75644.0,0.99,0
27,1524.0,Work,7.0,0,2,0,77213.0,0.52,0
26,31219.0,Tourist,5.6,20,2,0,58363.0,0.44,0
39,41957.0,Work,5.7,24,1,0,46149.0,0.57,0
40,42408.0,Student,6.0,3,2,1,49764.0,0.8,0
24,90396.0,Student,8.1,1,1,0,17761.0,0.55,0
26,117386.0,Student,5.1,22,3,0,37462.0,0.88,0
44,1034.0,Work,8.3,7,2,0,37145.0,0.59,0
41,56749.0,Work,5.6,1,3,0,227768.0,0.99,0
46,28962.0,Work,8.4,10,2,0,37359.0,0.41,0
34,28482.0,Work,8.5,9,2,0,52868.0,0.31,0
37,18292.0,Tourist,7.5,10,3,1,765846.0,0.55,1
24,9647.0,Work,8.5,8,1,0,86607.0,0.48,0
57,48622.0,Work,7.7,23,2,0,28204.0,0.57,0
24,5062.0,Student,4.7,3,1,0,28240.0,0.39,1
45,115184.0,Student,8.8,3,3,0,491462.0,0.8,0
36,10441.0,Tourist,5.0,20,3,0,59011.0,0.9,0
37,1031.0,Work,6.5,0,2,0,33269.0,0.75,0
56,26080.0,Student,5.9,22,1,0,19059.0,0.67,0
57,3766.0,Work,5.7,3,2,1,9929.0,0.82,1
24,3651.0,Work,7.9,0,2,0,33085.0,0.32,1
23,61433.0,Tourist,5.5,3,2,0,43317.0,0.83,0
42,89505.0,Work,6.7,3,3,0,12828.0,0.67,0
58,18704.0,Student,5.7,0,2,0,40137.0,0.72,0
30,1076.0,Student,8.5,13,2,0,25342.0,0.95,0
56,48880.0,Work,4.8,15,1,0,13390.0,0.86,0
57,13639.0,Work,4.9,8,2,0,25424.0,0.94,0
39,174101.0,Student,4.6,23,3,0,42969.0,0.69,0
34,421131.0,Student,7.8,24,2,0,137239.0,0.64,0
39,2307.0,Work,4.8,6,3,0,134643.0,0.49,1
51,898854.0,Work,6.7,13,1,0,79504.0,0.77,0
25,2127.0,Work,7.8,4,1,0,5232.0,0.51,0
35,9823.0,Tourist,4.6,13,2,0,54581.0,0.41,0
41,102687.0,Work,8.7,12,2,1,110239.0,0.76,0
59,7462.0,Student,5.4,22,3,0,19137.0,0.68,1
19,6503.0,Tourist,8.0,1,3,0,225126.0,0.53,0
19,1703.0,Student,8.0,22,1,0,64055.0,0.66,0
44,2971.0,Student,5.7,19,2,0,48189.0,0.44,0
31,6493.0,Work,6.8,11,2,0,13416.0,0.69,0
56,70376.0,Student,7.2,20,1,0,6058.0,0.78,0
29,273149.0,Student,6.1,6,1,0,29304.0,0.63,0
49,7059.0,Work,5.8,1,1,0,6767.0,0.41,1
45,12074.0,Tourist,8.3,20,1,0,115165.0,0.82,0
45,4960.0,Work,5.0,17,1,0,27390.0,0.96,0
42,2225.0,Student,8.0,9,3,0,6851.0,0.63,0
21,2234.0,Student,5.0,5,3,0,7481.0,0.98,1
43,3251.0,Student,7.5,23,2,0,389637.0,0.34,0
53,20432.0,Student,5.4,6,3,0,8296.0,0.99,0
20,8581.0,Work,8.6,11,2,0,18604.0,0.75,0
18,12508.0,Work,7.0,20,1,0,29153.0,0.97,0
34,39943.0,Work,6.7,15,3,0,104225.0,0.43,0
24,19172.0,Tourist,5.5,18,1,0,44471.0,0.63,0
22,3840.0,Work,6.5,19,1,0,33399.0,0.98,0
36,92588.0,Work,4.3,17,2,0,132076.0,0.57,0
56,1062.0,Student,4.7,21,1,0,35421.0,0.78,1
51,6899.0,Tourist,5.5,13,2,0,480667.0,0.43,0
52,291635.0,Tourist,8.7,14,1,1,25370.0,0.9,0
33,36708.0,Tourist,6.3,7,2,0,1666.0,0.48,0
57,1484.0,Tourist,6.0,23,3,0,3082.0,0.41,1
56,2049.0,Tourist,7.9,14,2,0,19676.0,0.69,0
44,13228.0,Work,7.5,24,1,1,3361.0,0.47,1
58,10616.0,Work,7.3,20,1,0,66310.0,0.84,0
55,63806.0,Student,7.0,11,2,0,78286.0,0.89,0
42,120105.0,Work,4.6,21,3,0,90110.0,0.66,0
43,10164.0,Work,6.0,17,2,1,11806.0,0.31,1
31,18807.0,Tourist,8.5,9,3,0,13973.0,0.57,0
31,4680.0,Work,8.8,19,3,0,58695.0,0.32,1
31,17383.0,Tourist,6.2,13,2,0,9636.0,0.93,0
42,4734.0,Work,4.0,18,2,0,68421.0,0.49,0
53,22847.0,Student,6.5,24,2,0,75649.0,0.98,0
21,8607.0,Student,5.1,15,2,0,56058.0,0.51,0
32,56300.0,Tourist,4.9,21,2,0,19604.0,0.61,0
49,106310.0,Work,5.4,21,1,0,10846.0,0.31,0
35,153416.0,Student,4.6,19,2,0,69886.0,0.97,0
31,23252.0,Work,4.2,5,2,0,81079.0,0.65,0
18,54759.0,Student,6.2,12,2,0,5539.0,0.39,0
59,10411.0,Tourist,5.3,10,1,0,222041.0,0.88,0
37,6240.0,Student,5.3,0,3,0,5681.0,0.5,1
27,2832.0,Student,5.1,8,3,0,3574.0,0.31,1
27,37717.0,Work,6.5,18,1,0,38196.0,0.77,0
41,1017.0,Tourist,7.7,4,3,0,95457.0,0.48,1
51,81587.0,Work,7.3,6,3,0,2332.0,0.97,0
45,12859.0,Student,8.9,1,2,0,45261.0,0.42,0
44,14200.0,Tourist,8.6,19,2,0,94167.0,0.5,0
57,60536.0,Work,6.1,14,1,1,426689.0,0.7,1
18,1407.0,Student,8.1,5,2,0,65358.0,0.96,0
50,15788.0,Work,4.9,0,2,1,44607.0,0.54,1
21,235072.0,Tourist,5.1,21,1,1,167948.0,0.63,0
24,14388.0,Work,7.5,4,3,0,223883.0,0.37,1
26,3027.0,Tourist,5.1,1,1,1,175052.0,0.37,1
33,13097.0,Work,6.3,21,2,0,25571.0,0.88,0
22,156900.0,Work,5.6,20,3,0,5870.0,0.48,0
51,6991.0,Student,5.2,13,1,0,6755.0,0.79,0
40,2187.0,Tourist,4.8,16,2,0,8375.0,0.41,0
42,10934.0,Work,7.1,11,2,0,167376.0,0.51,0
30,2678.0,Work,4.3,5,3,0,11929.0,0.74,0
41,747.0,Work,7.5,6,2,0,1599.0,0.34,0
28,68221.0,Work,8.5,15,2,0,4251.0,0.53,0
34,106093.0,Work,5.7,24,3,0,16820.0,0.52,0
54,41296.0,Work,6.1,12,1,0,73977.0,0.38,0
30,84139.0,Work,7.0,1,1,0,72532.0,0.55,0
44,11974.0,Student,7.3,21,3,0,191806.0,0.77,0
37,167315.0,Work,6.7,21,2,0,39971.0,0.86,0
50,8582.0,Work,7.5,16,3,0,2316.0,0.52,0
59,22044.0,Work,8.0,23,2,0,69980.0,0.73,0
49,6214.0,Work,9.0,4,2,0,50385.0,0.35,0
25,2689.0,Student,6.0,1,2,0,203842.0,0.75,0
46,8486.0,Student,6.9,20,1,0,37369.0,0.65,0
57,623950.0,Work,5.9,19,1,0,9359.0,0.71,0
36,219704.0,Work,5.2,22,1,0,4043.0,0.78,0
23,70452.0,Student,9.0,23,2,0,22602.0,0.86,0
56,11582.0,Work,4.1,0,2,0,21100.0,0.32,1
58,11194.0,Student,4.3,0,2,0,14316.0,0.35,1
38,287779.0,Student,6.9,7,3,1,129744.0,0.82,1
39,22776.0,Student,7.5,10,1,0,52105.0,0.72,0
59,72112.0,Student,7.6,11,2,0,89646.0,0.54,0
27,9599.0,Student,7.5,3,3,0,208203.0,0.82,0
27,14101.0,Work,7.9,23,3,0,49278.0,0.68,0
46,71040.0,Work,7.7,6,2,0,3778.0,0.68,0
33,7309.0,Work,6.7,24,2,0,15290.0,0.76,0
18,37138.0,Work,6.4,12,2,0,20723.0,0.89,0
34,7704.0,Student,7.6,6,2,0,303981.0,0.49,0
47,47348.0,Work,7.7,3,1,0,25600.0,1.0,0
43,7365.0,Work,5.7,11,1,0,662496.0,0.56,0
36,305238.0,Tourist,4.0,20,1,0,13515.0,0.7,0
38,20003.0,Tourist,5.6,22,2,1,4254.0,0.89,0
34,70385.0,Tourist,6.7,17,1,0,75601.0,0.63,0
57,21354.0,Work,6.6,12,2,0,45409.0,0.42,0
38,10383.0,Tourist,5.9,18,2,0,54107.0,1.0,0
58,52128.0,Student,8.7,2,1,0,38941.0,0.88,0
57,124331.0,Work,6.4,13,2,0,314337.0,0.39,0
36,2509.0,Work,4.7,15,2,0,25457.0,0.75,0
24,26811.0,Student,5.0,24,2,0,7520.0,0.51,0
34,18730.0,Student,4.5,1,3,0,16783.0,0.71,0
18,30172.0,Work,5.3,19,1,0,18298.0,0.39,0
54,167841.0,Student,5.5,23,2,0,25817.0,0.83,0
23,74938.0,Student,5.7,0,2,0,20208.0,0.82,0
43,124863.0,Student,8.2,24,2,0,137170.0,0.45,0
19,32684.0,Work,7.8,13,2,0,84469.0,0.57,0
49,11494.0,Student,6.5,21,1,0,35968.0,0.66,0
22,580.0,Work,6.2,3,3,0,88985.0,0.78,0
54,184054.0,Work,5.9,4,1,0,63087.0,0.55,0
48,518.0,Work,4.1,6,3,0,44081.0,0.33,1
29,238316.0,Student,8.6,10,1,0,154964.0,0.49,0
52,66929.0,Student,5.5,11,3,0,118574.0,0.67,0
47,422029.0,Work,8.2,7,3,1,15552.0,0.58,1
23,32813.0,Tourist,7.7,20,3,0,92034.0,0.99,0
32,46651.0,Student,4.6,6,1,0,55367.0,0.56,0
32,16682.0,Work,5.6,2,1,0,48707.0,0.88,0
33,24678.0,Work,6.4,1,2,0,92334.0,0.31,0
37,7427.0,Tourist,5.3,17,3,0,21756.0,0.61,0
30,18469.0,Student,6.0,9,3,0,132629.0,0.6,0
59,6187.0,Work,5.4,18,1,1,15290.0,0.94,1
48,23608.0,Work,7.2,21,2,0,93576.0,0.49,0
51,21195.0,Student,5.8,14,2,0,25331.0,0.62,0
46,21370.0,Student,5.7,16,1,0,106808.0,0.76,0
20,19236.0,Student,5.4,18,2,0,37825.0,0.81,0
26,8716.0,Work,8.0,2,1,0,134684.0,0.98,0
28,50987.0,Work,7.2,12,2,1,38755.0,0.99,0
28,35326.0,Student,7.6,1,2,0,1229.0,0.69,0
42,33336.0,Student,6.0,14,2,0,57649.0,0.78,0
39,5363.0,Student,8.2,16,2,1,15772.0,0.37,1
59,60476.0,Student,6.1,0,1,0,167521.0,0.9,0
26,7005.0,Student,4.9,13,1,1,23048.0,0.54,1
37,10055.0,Student,6.6,0,2,0,257477.0,0.69,0
38,25276.0,Student,6.2,23,3,0,13352.0,0.93,0
27,123653.0,Work,4.5,21,3,0,7194.0,0.39,0
39,3598.0,Work,7.3,24,2,0,197697.0,0.9,0
46,4999.0,Student,8.1,10,2,0,42325.0,0.41,0
26,1159.0,Student,5.8,2,1,0,5441.0,0.52,0
22,47067.0,Tourist,7.8,12,1,0,26412.0,0.77,0
57,13281.0,Student,6.9,22,2,1,129136.0,0.81,1
28,41632.0,Student,5.4,21,1,0,84595.0,0.82,0
18,36584.0,Student,5.7,8,2,0,44366.0,0.94,0
59,71829.0,Work,8.7,14,1,0,190352.0,0.5,0
18,22074.0,Student,5.1,8,3,0,9946.0,0.84,0
56,7601.0,Tourist,4.8,24,2,0,174216.0,0.99,0
22,31195.0,Student,4.4,6,1,0,31843.0,0.35,0
39,41021.0,Student,8.4,24,3,0,31759.0,0.44,0
43,13062.0,Work,7.4,6,2,0,81480.0,0.94,0
23,25242.0,Student,4.6,24,3,0,49775.0,0.48,1
49,2929.0,Student,7.8,1,1,0,79209.0,0.96,0
28,3266.0,Work,7.1,1,1,0,85605.0,0.67,0
27,1825.0,Student,8.9,22,2,0,30543.0,0.68,0
56,33957.0,Tourist,6.6,21,1,0,47122.0,0.37,0
51,66833.0,Work,6.6,21,2,0,31519.0,0.43,0
48,2596.0,Student,5.2,20,1,0,16636.0,0.91,0
29,28048.0,Student,5.0,0,1,0,179837.0,0.81,0
33,43077.0,Student,7.7,22,1,1,4787.0,0.39,1
55,12101.0,Work,5.9,17,1,0,268238.0,0.4,0
20,243366.0,Work,7.6,15,3,1,31610.0,0.94,1
19,2476.0,Tourist,7.9,23,1,0,55430.0,0.85,0
22,12502.0,Work,8.5,9,3,0,184643.0,0.38,1
28,279.0,Tourist,6.1,22,2,0,54287.0,0.7,0
42,36991.0,Student,4.5,15,1,0,26626.0,0.99,0
52,7347.0,Student,4.1,12,3,0,103831.0,0.67,1
52,1137.0,Tourist,5.5,1,3,0,14287.0,0.37,1
39,53692.0,Student,8.7,1,2,0,1199905.0,0.63,0
54,17408.0,Tourist,7.7,9,1,0,59642.0,0.51,0
39,13898.0,Student,6.8,23,3,1,48872.0,0.66,1
28,119510.0,Student,5.2,11,1,0,8735.0,0.82,0
49,6824.0,Work,7.6,4,1,0,27589.0,0.65,0
52,57869.0,Work,7.7,7,3,0,156618.0,0.39,0
48,71966.0,Tourist,5.2,16,1,0,8912.0,0.83,0
25,9473.0,Tourist,7.5,8,2,0,12420.0,0.47,0
37,22308.0,Work,4.6,23,2,0,5129.0,0.31,0
59,273242.0,Work,4.5,21,2,1,29289.0,0.4,1
51,4843.0,Work,4.3,14,2,0,31025.0,0.76,0
21,50635.0,Work,8.1,12,1,0,1127.0,0.96,0
35,24177.0,Tourist,5.4,13,2,0,49598.0,0.83,0
21,148157.0,Student,7.0,7,2,0,27211.0,0.53,0
37,20940.0,Student,4.7,16,3,0,98660.0,0.59,0
26,61613.0,Work,6.2,10,2,0,72739.0,0.7,0
33,1997.0,Student,4.1,7,3,0,37629.0,0.35,1
43,883.0,Student,8.3,13,3,0,140948.0,0.95,0
55,4565.0,Work,6.7,0,3,0,48033.0,0.55,1
42,11358.0,Tourist,8.5,11,3,0,112074.0,0.6,0
21,12949.0,Student,6.3,19,3,0,32959.0,0.34,1
58,113371.0,Student,5.6,9,2,0,68443.0,0.41,0
58,12216.0,Tourist,6.0,11,3,0,16788.0,0.5,1
55,22828.0,Tourist,5.2,18,2,0,152138.0,0.47,0
36,27156.0,Student,8.4,14,3,0,84595.0,0.51,0
31,8542.0,Work,5.5,2,3,0,277700.0,0.52,0
38,21430.0,Work,5.5,8,2,0,7636.0,0.81,0
32,106590.0,Tourist,7.2,7,2,0,564484.0,0.34,0
20,34502.0,Work,4.6,9,1,0,13017.0,0.59,0
54,53627.0,Work,5.1,7,1,0,3861.0,0.39,0
33,36309.0,Tourist,6.1,15,1,0,110561.0,0.85,0
31,260585.0,Tourist,4.9,10,3,0,91420.0,0.99,0
26,4543.0,Work,5.3,22,3,0,8976.0,0.73,0
24,937457.0,Student,7.5,23,1,0,41430.0,0.74,0
31,98176.0,Work,5.4,23,3,1,140063.0,0.31,1
23,128954.0,Work,7.2,21,1,0,19262.0,0.64,0
38,157146.0,Work,6.5,7,2,0,26705.0,0.68,0
32,104247.0,Work,7.8,17,1,0,69510.0,0.97,0
25,3181.0,Student,7.8,6,3,1,33491.0,0.34,1
51,4026.0,Tourist,5.0,2,1,0,30919.0,0.38,0
57,62869.0,Tourist,8.7,7,1,0,23018.0,0.56,0
18,52385.0,Tourist,8.0,4,3,0,152767.0,0.6,0
49,83175.0,Work,6.7,4,1,0,58711.0,0.7,0
22,23623.0,Student,6.8,18,1,0,14157.0,0.97,0
47,3054.0,Work,8.1,16,1,0,60860.0,0.73,0
39,18673.0,Student,6.4,13,1,0,132123.0,0.89,0
37,66973.0,Work,6.4,17,3,1,68520.0,0.71,1
33,15067.0,Work,7.2,1,2,1,60789.0,0.63,1
24,21870.0,Student,4.4,22,1,0,111851.0,0.93,0
24,23042.0,Work,6.9,17,1,0,9657.0,0.32,0
19,10067.0,Student,5.1,6,1,0,73680.0,0.75,0
31,6497.0,Tourist,4.6,16,2,0,106479.0,0.87,0
48,520509.0,Student,8.1,17,1,0,32768.0,0.47,0
58,228182.0,Work,5.9,15,2,0,36723.0,0.34,0
31,109668.0,Student,6.5,22,2,0,26794.0,0.37,0
22,41050.0,Work,5.5,6,2,0,15479.0,0.85,0
28,4880.0,Work,4.2,17,3,0,21178.0,0.43,1
57,83362.0,Student,6.2,11,1,0,21310.0,0.45,0
22,117356.0,Work,7.8,15,2,0,28967.0,0.62,0
46,13138.0,Work,7.8,13,2,0,11382.0,0.49,0
28,4440.0,Work,8.6,6,1,0,22318.0,0.96,0
22,41789.0,Student,8.2,24,1,1,411304.0,0.55,0
49,109302.0,Work,8.9,7,2,0,127873.0,0.37,0
53,8433.0,Student,6.9,13,1,1,185411.0,0.48,1
32,48682.0,Work,4.3,21,3,0,14099.0,0.44,0
